,participant_id,created_date,anonymised_text,admiration,amusement,anger,annoyance,anticipation,approval,confusion,curiosity,desire,disapproval,disgust,disappointed,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realisation,remorse,sadness,surprise,trust
1123,participant_68,2023-01-27 17:24:49+00:00,(user-753) เราเชื่อในตัวคุณ(name-73)นะคะ🤝😘 (url-1286),,,,,,,,,,,,,,,,,0.5208333333333334,,,,,,,,0.3541666666666666,0.5416666666666666
1124,participant_68,2023-01-26 11:02:00+00:00,(user-753) หล่อขนาดนี้ ต้องฮอตมากแน่ๆ เลยค่ะ😎 /คุณ(name-73)สนใจให้น้อง(name-74)อยากเป็นนักวิทยาศาสตร์ทำงานที่แพนโดร่าบ้านไหมคะ🥹🥹🥹👉👈,,,0.5625,,0.5,,,,,,,,,,,,0.4583333333333333,,,,,,,,,0.5
1125,participant_68,2023-01-26 09:02:22+00:00,พายเรือในทะเลน้ำตาของจริง😭 ตัดต่อดีมาก ตำนานด้อม  #อาวนุงเน #Aonunete (url-1287),,,,,0.3541666666666666,,,0.4166666666666667,,,,,,,,,,,,,,,,0.4791666666666667,0.5208333333333334,0.4375
1126,participant_68,2023-01-26 07:41:15+00:00,(user-753) ยินดีที่ได้วาดภาพประกอบให้ฟิคดีๆ ของคุณ(name-73)มากเลยค่ะ  มันสวยงามมากจนไม่วาดไม่ได้แล้ว😂 เราเก็งไว้ว่าพี่(name-75)ร่างมนุษย์น่าจะลุคคล้ายพ่อเจคดาวโลก (+สีตาอาวนุง) เลยน่าจะเป็นสีฟ้า แต่พอลองเปลี่ยนดูสีน้ำตาลเจือประกายทองคือพี่(name-75)จริงๆ ค่ะ😭😭 (url-1288),,,,,0.3958333333333333,,,0.3958333333333333,,,,,,,,,0.3958333333333333,,,,,,,,0.4375,0.3333333333333333
1127,participant_68,2023-01-26 07:20:24+00:00,(user-753) เราเดาสีตาน้อง(name-74)ถูกไหมคะ🥺 อยากแอบไปถามคุณ(name-73)แต่กลัวไม่เซอร์ไพรส์😂,,,,,0.5208333333333334,,0.4583333333333333,,,,,,,0.7083333333333334,,,0.4583333333333333,,,,,,,,0.5416666666666666,
1128,participant_68,2023-01-26 06:41:46+00:00,เป็นกีดกันที่ตีความได้เปียกปอนที่สุดเท่าที่เคยเสพมาเลยค่ะ🥲 ขมไม่คายหนักมาก  *กำไม้พาย* (url-1289) (url-1290),,,,,0.4583333333333333,,0.4375,,,,,,,,,,,,,,,,,0.4791666666666667,0.5625,
1129,participant_68,2023-01-20 14:43:02+00:00,(user-754) มีค่า เล่นก่อคดีกับน้อง(name-76)ไว้เยอะเรื่องนี้ไม่จบง่ายๆ แน่นอนค่ะ5555,,,,,0.4166666666666667,,,0.5,,,,,,,,,,,,,,,,0.625,,0.6458333333333334
1130,participant_68,2023-01-20 11:11:59+00:00,"Avatar x Hogwarts AU  กริฟฟินดอร์ - โลอัค เรเวนคลอ - เนเทยัม, คิรี ฮัฟเฟิลพัฟ - ศิเรยา, ทู้ค, ร็อตโซ สลิธีริน - อาวนุง",,,,,0.4375,,,,,,,,,,,,0.4583333333333333,,,,,,,,,
1131,participant_68,2023-01-09 08:22:44+00:00,แมว : เป็นไรมากมั้ย ไอ่นุด,,,,,0.3958333333333333,,,,,0.3333333333333333,,,,0.3958333333333333,,,,,,,,,,,0.4166666666666667,
1132,participant_68,2023-01-09 08:20:04+00:00,หรือเอ็งจะใช่!?,,,,,0.6458333333333334,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.4166666666666667,
1133,participant_68,2023-01-09 08:19:46+00:00,ฟังถ้าเราได้เจอกันอีกของtilly birds แล้วนี่ตีความว่าถ้าได้เจอเขาตอนกลับมาเกิดใหม่อีกทีเลยแหะ อิงตามความเชื่อมนุษย์จะวนเวียนกลับมาเกิดในชีวิตใหม่ เพราะตอนตัวเองเสียคนในครอบครัวกะทันหันก็มีความคิดแบบนี้ขึ้นมาเหมือนกัน *หรี่ตามองลูกแมวที่เก็บมาเลี้ยงแล้วนับวันมันทำตัวฉลาดเกินแมว,,,,,0.4583333333333333,,,,,,,0.6666666666666666,,,,,0.5208333333333334,,,,,,,,0.4166666666666667,0.5416666666666666
1134,participant_68,2023-01-06 12:38:46+00:00,⚪️ oxfords 5000,,,0.5208333333333334,,0.5,,,,,,,,,,,,,,,,,,,,,0.3958333333333333
1135,participant_68,2023-01-06 12:37:32+00:00,2023 plan📌,,,0.5625,,0.5416666666666666,,0.4583333333333333,,,,,,,,,,,,,,,,,,,
1136,participant_68,2022-12-19 14:49:03+00:00,(user-755) ล…แล้วที่เหลือละคะ🥹,,,0.4166666666666667,,0.4375,,0.4791666666666667,,,,,,,0.4583333333333333,,,,,,,,,,,0.4375,
1137,participant_68,2022-12-19 13:39:47+00:00,(user-755) ใจเย็นๆ นะคะคุณ(name-72)🥹,,,,,0.625,,,,,,,0.3958333333333333,,0.4375,,,,,,,,,,,0.4791666666666667,
1138,participant_68,2022-07-07 16:21:57+01:00,กล้าที่จะเดินไปข้างหน้า ต้องกล้าที่จะยอมรับสิ่งที่ทำในอดีตด้วย,,,,,0.5416666666666666,,,,,,0.5208333333333334,,,,,,0.5833333333333334,,,,,,,,,0.5
1139,participant_68,2022-07-03 15:39:05+01:00,ขอให้เป็นปีที่ดี✌️,,,0.5208333333333334,,0.3333333333333333,,,,,,0.5625,,,,,,0.5416666666666666,,,,,,,,,0.4583333333333333
1140,participant_68,2022-07-03 15:26:47+01:00,(user-756) เอาอะไรกับคนตื่นเที่ยงวะ55555,,,,,,,0.5,,,,,0.625,,,,,,,,,,,,0.5416666666666666,0.5625,
1141,participant_68,2022-07-03 14:56:05+01:00,(user-756) ตื่นเองเถอะ ฉันยังไม่ตื่น555555,,,,,,,0.4375,,,,0.4791666666666667,0.4791666666666667,,,,,,,,,,,,,0.3958333333333333,
1142,participant_68,2022-07-03 14:55:16+01:00,(user-756) กี่โมง,,,0.5416666666666666,,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,
1143,participant_68,2021-08-13 09:13:24+01:00,(user-757) ขอบคุณนะคะที่กล้าสอน :) (url-1291),,,0.4791666666666667,,,,,,,,0.5416666666666666,0.3958333333333333,,,,,,,,,,,,,0.4583333333333333,
1144,participant_68,2021-06-29 03:02:30+01:00,(user-758) ได้เมทยังคะ,,,0.4375,,0.5208333333333334,,,,,,,,,,,,,,,,,,,,,
1145,participant_69,2023-08-18 10:52:47+01:00,ต้องร้องห้าดเบรกแอนิเวอสารี่ถึงจะกดได้โบโบ้😂 (url-702) (url-703),,0.3333333333333333,,0.5416666666666666,0.5416666666666666,,,,,,,,,0.4166666666666667,,,,,,,,,,,,0.5416666666666666
1146,participant_69,2023-08-18 10:44:49+01:00,(user-550) เลิฟๆค้าบบบบ💜 อภิณัฏฐ์แฟมปังมากกก เค้าเพิ่งโดเนทเพิ่มไปเมื่อเช้า&gt;&lt;,0.4583333333333333,,,,0.5208333333333334,,0.5625,,,,,,,,,,0.4375,,,,,,,,0.4791666666666667,
1147,participant_69,2023-08-18 10:21:35+01:00,(user-550) ได้รับรางวัลปลอบใจแล้วนะค่าบบบ🤲🏻 ขอบคุณมากๆเลยคับบ จะดูแลอย่างดีคั้บ! น้องน่ารักมาก~~🥰🎀🫶🏻💟✨🦕💞#OBOaphinat (url-704),,,,,0.5208333333333334,,,,,,,,,,0.75,,0.6458333333333334,,,,,,,,,0.4375
1148,participant_69,2023-08-18 03:57:16+01:00,(user-551) พี่พี่ก็คิดถึงซังงงงง🥹🥹💞,,,,,,,,,,,,,,,,,0.4166666666666667,,,,,,,,0.4583333333333333,0.5208333333333334
1149,participant_69,2023-08-18 02:12:41+01:00,เอ็นดู5555555🥰💟💖💜✨ คิดถึงอะ พี่ย้งเฉลยยูนิตเป๊กออฟไอซ์ได้ยัง😔😔😔 #OBOaphinat #JISANGakira   (url-705),,,,,0.5833333333333334,,,,,,,,,,,,0.4791666666666667,,,,,,,,,0.5
1150,participant_69,2023-08-17 15:24:38+01:00,รีล่าเลวมาก แค่ขอลาไปดูใจแม่เขาก็ไม่ได้ เป็นกูก็ลาออกค่ะ อีคนที่ทำงานอุบาทว์เกิน,,,0.5625,,,,,,,,0.5208333333333334,0.4791666666666667,,,,,,,,,,,,0.4791666666666667,0.4166666666666667,
1151,participant_69,2023-08-17 15:16:20+01:00,รีล่ากุเปนแบบนั้นอยู่ทั้งที่อยู่ปี1 ฮ่าฮ่า ชีวิตมหาลัย,,,0.6041666666666666,0.4166666666666667,0.4166666666666667,,,,,,,0.4375,,,,,,,,,,,,,0.3958333333333333,
1152,participant_69,2023-08-17 02:03:13+01:00,ว้าย แต่ดอยคือsoldละ,,,,,0.5,,0.5416666666666666,,,,,0.5,,,,,,,,,,,,0.4166666666666667,0.4791666666666667,0.4791666666666667
1153,participant_69,2023-08-17 02:01:17+01:00,บัตรวันเสาร์ยังเหลืออยู่เลยแกรรร ฉันอยากไปอะ แต่ไม่สู้ราคา มันยากจัง แค่จะไปหาคนที่เราชอบ,,,,0.4583333333333333,0.4791666666666667,,0.3125,,,,,,,0.4791666666666667,,,,,,,,,,,,0.3958333333333333
1154,participant_69,2023-08-17 01:42:53+01:00,ชอบมาก กว่าจะถึงฮ555555555มีเรื่องราวมากมาย (url-706),,0.5833333333333334,,,,,,,,,,,,,,,0.5625,,,,,,,,0.4375,0.4583333333333333
1155,participant_69,2023-08-16 20:32:46+01:00,(user-552) เหมือนลืมว่าทำซววทำวงอะ ไหนชื่อวงน้อออ,,,,,0.6041666666666666,,0.5208333333333334,,,,,,,,,,,,,,,,,0.4791666666666667,0.3958333333333333,0.5208333333333334
1156,participant_69,2023-08-16 14:25:56+01:00,ทำไมดรตกับพี่ย้งไม่ให้C1เดหมด เห้ออออออ,,,,,,,,,,,,0.5,,0.5416666666666666,,,,,,,,,,,0.5208333333333334,0.4583333333333333
1157,participant_69,2023-08-16 12:54:13+01:00,ปี้มิน คือมีมแบบเจ่บมากง่ะ มีดเล่มที่789 (url-707),,,,,0.5833333333333334,,,,,,,,,,,,0.5833333333333334,,,,,,,0.5,0.4375,0.5208333333333334
1158,participant_69,2023-08-16 12:36:05+01:00,นี่ชอบซึงมินมากค่ะะะะะ (url-708),,,,,,,,,,,,,,,,,0.4166666666666667,,,,,,,,,0.5
1159,participant_69,2023-08-16 12:34:18+01:00,ซอฟหวานขึ้นนะ,,,0.5625,,,,,,,,,,,,,,0.5208333333333334,,,,,0.5416666666666666,,,0.4166666666666667,
1160,participant_69,2023-08-16 12:33:00+01:00,มันก็มีบางที  มีสิ่งที่สงสัย ว่าเมื่อไหร่เราจะรู้ชื่อวงจ้า,,,,,0.4166666666666667,,0.5208333333333334,,,,,,,,,,,,,,,,,,0.5,
1161,participant_69,2023-08-16 11:59:51+01:00,ช่วยกันคนละนิดละหน่อยค่าบบบบ💜💫💜💟🌟🤍🦕😚 #OBOaphinat #โอโบอภิ (url-709),,,,,0.4791666666666667,,,,,,,,,,,,,,,,,,,,,
1162,participant_69,2023-08-16 08:23:45+01:00,ไอ้เจี้ย คนเราจะดักดานได้ถึงขนาดไหนวะ เฉลย: ไปดูแม่อีเบียว,,,0.5416666666666666,,,,0.5,,,,,0.5833333333333334,,,,,,,,,,,,,0.4791666666666667,0.4791666666666667
1163,participant_69,2023-08-16 08:18:51+01:00,คือเฉลยได้ไหมคะ มันสำคัญกับชีวิตเรามาก (url-710),,,,,0.4166666666666667,,0.4583333333333333,,,,,0.4791666666666667,,,,,0.5833333333333334,,,,,,,,,
1164,participant_69,2023-08-16 07:53:16+01:00,(user-553) โปปปปป5555555,,,,,0.5208333333333334,,0.4791666666666667,,,,,,,,,,0.5208333333333334,,,,,,,,0.4375,
1165,participant_69,2023-08-16 07:52:18+01:00,✨🦕ได้รับน้องตั้งแต่เมื่อวานแล้วค้าบบ แต่เราเพิ่งเห็น แหะๆ ขอบคุณค่าบบบบ💜💟 #PKAP_RW (url-711),,0.4166666666666667,,,,,,,,,,,,,0.875,,0.6041666666666666,,,,,,,,0.5,0.4375
1166,participant_69,2023-08-16 07:18:22+01:00,ด่วนๆพี่ย้ง รอนานๆก็อาจจะบั่นทอนหัวใจ,,,,,0.5833333333333334,,,,,,,,,,,,0.5,,,,,,,,,
1167,participant_69,2023-08-16 07:18:02+01:00,ขอยุนิตเป้กออฟไอซ์  จีสังโอโบอเล้ก โวคอลที่จริงใจ,,,,,0.4166666666666667,,,,,,,,,,,,,,,,,,,0.4791666666666667,,0.4583333333333333
1168,participant_69,2023-08-11 07:31:53+01:00,(user-554) (user-555) หน่ารักค์💕💞💗,0.5208333333333334,,,,,,,,,,,,,,,,0.5625,,,,,,,,,
1169,participant_69,2023-08-15 11:40:56+01:00,Give my playlist a listen: Heartstopper - a Nick and Charlie playlist (url-712),,,,,0.5833333333333334,,,,,,,,,,,,0.6041666666666666,,,,,,,,,
1170,participant_69,2023-08-16 03:05:40+01:00,เริ่มยัง😔😔 (url-713),,,,,0.6041666666666666,,,,,,,,,0.4375,,,,,,,,,,,,
1171,participant_69,2023-08-15 15:20:05+01:00,(user-554) จิ๋วอย่าเพิ่งรีบโตลูกกกก🥹,,,,,0.6041666666666666,,0.5208333333333334,,,,,,,0.5,,,0.5416666666666666,,,,,,,0.4375,,
1172,participant_69,2023-08-15 15:17:47+01:00,มีดเล่มที่789;—; ทุกคนครับ คือผมเศร้ามาก ซึม🥹 (url-714),,,,,0.5,,,,,,0.625,,,,,,,,,,,,,0.5416666666666666,,0.6041666666666666
1173,participant_69,2023-08-15 14:03:39+01:00,Cr. ค่าบบบบ (url-715),,,,0.3125,,,,,,,,,,,,,0.5416666666666666,,,,,,,,0.4583333333333333,0.5
1174,participant_69,2023-08-15 12:28:02+01:00,(user-556) ห๋าาา,,,,,0.5,,0.3958333333333333,,,,,,,,,,,,,,,,,,0.5625,
1175,participant_69,2023-08-15 11:51:06+01:00,ขอให้ในทุกปี มีฉันและเธอแบบนี้ได้ไหม (url-716),,,0.6458333333333334,,0.5625,,,,,,,,,,,,0.5,,,,,,,,,
1176,participant_69,2023-08-15 11:49:03+01:00,แพงอะ แต่สีชมพูเลิฟสุดๆ🥹💖💖 (url-717),,,,,0.5208333333333334,,,,,,,,,,,,0.4375,,,,,,,,0.3333333333333333,0.3333333333333333
1177,participant_69,2023-08-15 11:13:11+01:00,คิดแล้วคิดอีก มันจะมีแน่ๆใช่มั้ยเดบิ้วเด็ก789กรุ๊ป2 นี่รออีก12คนเหมือนกันนะ คือรอเก่ง แต่เลือกได้ก็ไม่อยากรอนานนะพี่ย้ง เห้อออ,,,,,0.5416666666666666,,,,,,,0.4375,,,,,0.5,,,,,,,,0.4791666666666667,
1178,participant_69,2023-08-15 10:54:28+01:00,เจ้าชายพราวเสน่ห์ของแม่💟✨🥹🤏💫👑 #OBOaphinat #โอโบอภิ (url-718),,,,,0.3958333333333333,,,,,,,,,,,,0.4791666666666667,,,,0.8541666666666667,,,,,0.4166666666666667
1179,participant_69,2023-08-14 06:54:56+01:00,ทุกคนนนน ช่วยไปกดไลก์กดติดตามหน่อยได้มั้ยคะะะ อาจารย์ให้เอา100คนขึ้นไปค่ะ😭  (url-719),,,,,0.5,,,,,,,,,,,,,,,,,,,,,
1180,participant_69,2023-08-14 01:52:24+01:00,เอ็นดู เอฟสีตัวจริง (url-720),,,,,0.5833333333333334,,,,,,,,,,,,0.625,,,,,,,,0.5625,
1181,participant_69,2023-08-14 01:51:33+01:00,ห๋าาาา ประหลาดคนไอ้เจี้ย (url-721),,,0.4791666666666667,,,,,,,,,,,,,,0.4791666666666667,,,,,,,,0.4583333333333333,0.5833333333333334
1182,participant_69,2023-08-14 01:00:34+01:00,รีล่า55555555 เราเข้าใจหนูลูก😂,,0.5,,,0.5625,,,,,,,,,,,,,0.6041666666666666,,,,,,,,0.4375
1183,participant_69,2023-08-13 16:36:11+01:00,เขาก็ด่าคนจัดงานกันป้ะเจ้ งงไร หรือใครแซะพฮซก็แปะมาเลย ไม่ใช่มีแต่บอกว่าเมนคนนู้นคนนี้แซะพี่ (url-722),,,0.5833333333333334,,,,0.375,,,,,,,,,,,,,,,,,,0.4166666666666667,
1184,participant_69,2023-08-13 11:45:21+01:00,โอ้มายก้อด บีมหยุด😂😂 สาววายมันฮาจิงแก (url-723),,0.625,,,0.4791666666666667,,0.5208333333333334,,,,,,,,,,,,,,,,,,0.3541666666666666,
1185,participant_69,2023-08-13 11:34:24+01:00,แล้วเมนใครถึงจะไม่ตลกเหรคะ ฝากถามเพื่อนให้ทีจ้าาา^^ อ่อออแล้วก็ เอาแอคหลักมาโควทก็ดีนะ หรือสะดวกแบบนี้ก็แล้วแต่จ้า^^ (url-724),,,0.4791666666666667,,0.5208333333333334,,,,,,,0.5833333333333334,,,,,,,,,,,,,0.3958333333333333,
1186,participant_69,2023-08-04 17:28:22+01:00,(user-557) เดาแม่นมากเตงงง🥹💞,,,,,0.4791666666666667,,,,,,,,,,,,,,,,,,,0.4791666666666667,0.4583333333333333,0.4791666666666667
1187,participant_69,2023-08-13 09:00:08+01:00,(user-555) (user-551) โอยยยย565556665555556655,,0.625,,,0.4791666666666667,,,,,,,,,,,,0.4791666666666667,,,,,,,,0.6041666666666666,
1188,participant_69,2023-08-13 03:43:08+01:00,(user-551) เพราะมากๆๆๆ🥹💞💫,0.5208333333333334,,,,0.5833333333333334,,0.5416666666666666,,,,,,,,,,0.4791666666666667,,,,,,,,,
1189,participant_69,2023-08-13 03:40:15+01:00,พี่อลันเหมือนพาน้องๆมาซื้อบริษัท (url-725),,0.375,,,0.5416666666666666,,,,,,,,,,,,0.4375,,,,,,,0.4791666666666667,,
1190,participant_69,2023-08-13 03:25:12+01:00,จากกันวันนี้เพื่อพบกันใหม่ เนื้อเพลงชวนร้องไห้มาก😭 (url-726),,,,,0.4166666666666667,,0.5833333333333334,,,,,,,0.4791666666666667,,,0.4375,,,,,,,0.3541666666666666,,
1191,participant_69,2023-08-13 02:31:48+01:00,(user-553) นี่ก็จะรักโปเองงงง🥹💖💗,,,,,0.5833333333333334,,,,,,,0.4375,,,,,0.6041666666666666,,,,,,,,,0.3958333333333333
1192,participant_69,2023-08-12 16:16:21+01:00,ทุกคนเข้าใจนี่ปะ🥲😭😭😭😭(url-727),,,,,0.5,,0.375,,,,,,,0.4375,,,,,,,,,,,0.3958333333333333,
1193,participant_69,2023-08-12 14:07:15+01:00,แต่พุดได้ไหม มีเจวอนฉ่ำเจตกวางฉ่ำ จักรแบมด้วย คือฟินเกินแก,,,,,,,0.4375,,,,,,,,,,0.5208333333333334,,,,,,,,0.5625,0.4583333333333333
1194,participant_69,2023-08-12 14:06:34+01:00,ก็ไม่เคยจะชินกับมมรเอนไห หนากว่าหนังสือบัญชีที่นี่เรียนอีก555555555,,0.4375,,,0.6458333333333334,,0.3541666666666666,,,,,,,,,,0.5833333333333334,,,,,,,,0.3958333333333333,
1195,participant_69,2023-08-12 14:03:58+01:00,ได้รับมมรแล้วค่าบบบบ ขอบคุณนะคับ ฟินมากเมนรักแน้วววจ🥹💞💞 #รีวิวให้พาลอย (url-728),,,,,,,,,,,,,,,0.625,,0.5,,,,,,,,0.4791666666666667,0.5625
1196,participant_69,2023-08-12 13:19:48+01:00,ถึงรายการจะจบแล้ว แต่พี่จะรักโอโบไม่มีวันหมดแน่นอนนนน😝💟🦕🐽🫶🏻 ขอบคุณที่ตั้งใจทำโชว์ดีๆมาตลอดคับ😭สิ่งนี้สำคัญกับชีวิตพี่มาก รอวันที่โบเดบิวต์อยู่น้าาา เป็นกำลังใจให้เสมออ อยากฟังเพลงที่โบร้องอีกเยอะๆเลยยย สู้ๆคั้บคนเก่ง!! 💜I OBO U💜 #sendingLOVEtoOBO #OBOaphinat (url-729),,,,,0.5,,,,,,,,,,,,0.5833333333333334,,,,0.5833333333333334,,,0.4791666666666667,,
1197,participant_69,2023-08-12 09:33:41+01:00,(user-556) หนุมีน้ำตาเปนจำนวนมากㅠㅠㅠㅠㅠㅠ,,,,,,,0.625,,,,,,,,,,,,,,,,,0.5208333333333334,,
1198,participant_69,2023-08-12 09:20:27+01:00,แต่สมบัติเด13นะพี่😭😭,,,,,0.5,,,,,,,,,0.3958333333333333,,,,,,,,,,0.5416666666666666,0.4375,
1199,participant_69,2023-08-11 19:32:48+01:00,(user-558) (user-553) ว้ายยยยย คนน่ารักมาเจอกัน🥰🥰,,,,,0.3958333333333333,,,,,,,,,,,,0.5,,,,,,,,0.4791666666666667,
1200,participant_69,2023-08-11 19:15:15+01:00,แล้วอีก12คนที่เหลือ มีเจย์ อาโป เฟรม อ๊อตโต้ 55556666666555,,0.5625,,,0.5,,0.5833333333333334,,,,,,,,,,0.5208333333333334,,,,,,,,0.5416666666666666,
1201,participant_69,2023-08-11 19:14:29+01:00,อะคิดเล่นๆ ไม่รู้เลยใครจะไปแดนซ์ ลีดเดอร์ - อลัน เซ็นเตอร์/ออลราวเดอร์ - ขุนพล ฮาร์ท เมนโวคอล - มาร์ค คอปเปอร์ ภูธัชชัย ซับโวคอล - ไทย เน็กซ์ ภีม เอเอ แรปเปอร์ - จั๋ง อลัน เน็กซ์ จินอุค เมนแดนซ์ - ขุนพล? ฮาร์ท? ????????,,,,,0.4583333333333333,,0.4166666666666667,,,,,,,,,,,,,,,,,,,
1202,participant_69,2023-08-11 18:51:26+01:00,แต่พี่อลันเก่งมากกกก ในวงควรมีลีดเดอร์ชื่ออลันจริงๆค่ะ,0.3958333333333333,,,,,,,,,,,,,,,,0.6041666666666666,,,,,,,,,0.4583333333333333
1203,participant_69,2023-08-11 15:12:48+01:00,(user-550) ทีมหน้าจอฮะะะ,,,,,,,,,,,,,,,,,0.4791666666666667,,,,,,,,,
1204,participant_69,2023-08-11 12:49:15+01:00,กี้ดดๆๆๆ (url-730),,,,,,,,,,,,,,,,,0.4375,,,,,,,,0.5208333333333334,0.5833333333333334
1205,participant_69,2023-08-11 12:35:47+01:00,(user-553) ฮื่อออออโปแสนดีมาก รักโปมากๆๆ😭❤️❤️💞,0.5416666666666666,,,,,,,,,,,,,,,,0.5833333333333334,,,,,,,0.5208333333333334,,
1206,participant_69,2023-08-11 07:42:21+01:00,รักพี่มินจัง (url-731),,,0.6875,,,,,,,,,,,,,,0.4583333333333333,,,,,,,,,
1207,participant_69,2023-08-11 07:27:21+01:00,รำคาญเส้นด้วยกันเอง มันตีกันทุกวัน แฟค,,,0.5416666666666666,0.6666666666666666,,,0.4583333333333333,,,,0.4583333333333333,,,0.5416666666666666,,,,,,,,,,,0.4583333333333333,0.5416666666666666
1208,participant_69,2023-08-11 07:26:46+01:00,อีเส้นทำตัวอุบ่าดอีกละ แล้วเป็นติ่งเกาหลีทุกทีนะ (ไม่อนุญาตให้โควทลมโควทด่าจ้า ก็แฟคเนอะ เส้นทำทรงรู้ดีทุกเรื่อง ถามว่ารู้ได้ไง ก็นี่เคยเป็นเส้นมาก่อน แต่ออกละ เบื่อค่าย ท้อกับระบบวง),,,0.4791666666666667,0.5208333333333334,,,,,,,0.4166666666666667,,,,,,,,,,,,,0.5833333333333334,,
1209,participant_69,2023-08-11 07:22:27+01:00,ไม่ปักใจแต่พิมพ์ยาวเป็นเธรด เออ เชื่อๆ (url-732),,,,,,,0.5416666666666666,,,,,0.5,,,,,,,,,,,,,0.5833333333333334,0.5625
1210,participant_69,2023-08-11 07:20:26+01:00,สรุปโดนฟ้องยัง ไปสนเท่านั้นอะ (url-733),,,,,0.5208333333333334,,0.4791666666666667,,,,,,,,,,,,,,,,,,0.4375,
1211,participant_69,2023-08-11 07:18:28+01:00,อิ(name-56)ของแทร่ แล้วพิมพ์ซะรู้ดีเหมือนเปนวงใน ขอโทษไม่พออะ ขอโทษละมันหายปะครสที่เสียไป วันนี้เป็นวันสำคัญวันไฟนอลด้วยซ้ำ ขอโทษแล้วก็ไม่พออะ เหมือนแกปาแก้วแตกละบอกขอโทษมันจะกลับมาเป็นเหมือนเดิมปะ ทั้งตัวจ แฟนคลับ เมนที่รักจ ครสมันสร้างกลับคืนมาให้ดีได้มั้ยอะ (url-734),,,0.4583333333333333,,,,0.5,,,,,,,,,,,,,,,,,,0.5625,
1212,participant_69,2023-08-11 05:44:56+01:00,อันนิพี่อลันน่ารักมากกกก🥰 ว่าแต่มือใคร (url-735),0.5,,,,,,0.4166666666666667,,,,,,,,,,0.4791666666666667,,,,,,,,0.5416666666666666,
1213,participant_69,2023-08-11 05:33:06+01:00,(user-559) ขอบคุณคุณครูมากๆนะคะที่ออกมาเล่าเรื่องดีๆนี้🥹❤️💞 เด็กมานตั้งใจเรียนมาก จะร้องไห้ น้องมันเด็กดีขนาดนี้อะ ทำร้ายได้ลง,,,,,0.5208333333333334,,0.5,,,,,,,,,,,0.5833333333333334,,,0.75,,,0.4791666666666667,0.4791666666666667,
1214,participant_69,2023-08-11 05:28:50+01:00,ซื้อเอนไก่ละ ก็ขอหอใหม่ให้ลูกเราหน่อยค่ะพี่ไห,,0.5,,,0.5625,,,,,,,,,,,,,,,,,,,,,
1215,participant_69,2023-08-11 05:27:43+01:00,ทำเงินให้ค่ายตั้งเยอะ แต่หอใหม่ยังให้กันไม่ได้😃,,,0.3958333333333333,0.5416666666666666,0.4583333333333333,,0.5833333333333334,,,,,0.5625,,,,,,,,,,,,0.4166666666666667,0.5416666666666666,
1216,participant_69,2023-08-11 05:27:11+01:00,กุขอแค่เอนไก่มันมีหอใหม่ค่ะ จะน้องใครก็ตามเหอะ เขาจะนับไม่นับก็ไม่เป็นไร ให้มันมีหอใหม่ ฝักบัวดีๆเถอะค่ะ😞😞😞,,,0.5833333333333334,,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,
1217,participant_69,2023-08-11 05:22:08+01:00,นี่แหละนะคนมีความผิด จะกลัวไรอะ กลัวโดนฟ้อง?? ตอนพิมพ์ไมไม่คิดดีๆก่อนอะ (url-736),,,0.4583333333333333,,0.4375,,0.5625,,,,,0.4166666666666667,,,,,,,,,,,,,,
1218,participant_69,2023-08-11 05:19:17+01:00,(user-560) ทำดีมากซันเรย์ ไม่ผิดหวังเลย (url-737),0.4791666666666667,,,,0.6041666666666666,,,,,,,,,,,,0.5,,,,0.6666666666666666,,,,,0.4166666666666667
1219,participant_69,2023-08-11 05:14:27+01:00,น้องจั๋งโดนพวกผีห่านซาตานเจิมก่อนเดบิวต์ปะเดาๆ เห้อออ ต้องได้เดละ ขนาดนี้ #saveจั๋ง,,,0.5833333333333334,,,,0.5833333333333334,,,,,,,0.5625,,,,0.3958333333333333,,,,,,,0.5208333333333334,0.5416666666666666
1220,participant_69,2023-08-11 05:13:07+01:00,คุณครูน่ารักมาก ขอบคุณนะคะที่ปกป้องจั๋งของพวกเรา🥹😭🤍💖 (url-738),,,,,0.5208333333333334,,0.5416666666666666,,,,,,,,0.6458333333333334,,0.3958333333333333,,,,,,,,,0.4791666666666667
1221,participant_69,2023-08-11 04:29:47+01:00,อะไรหรือใครสิ่งใดที่ไม่ดีก็ขอให้มันโหงไปค่ะ สาระเลวมาก😣😣😣,,,0.4375,,,,0.3958333333333333,,,,0.5208333333333334,,,,,,,,,,,,,,,
1222,participant_69,2023-08-11 04:29:45+01:00,เอาจริง ฉันรักเด็ก789มากๆอะ ไม่คิดว่าจะรักจะผูกพันขนาดนี้ด้วย พอจะถึงตอนจบแล้วก็รู้สึกใจหาย😭😭😭😭😭 ขอให้แยกย้ายกันไปเติบโต(ถึงจะไม่อยากให้เขาแยกกันก็เถอะ) แล้วกลับมาเจอกันในฐานะศิลปินกันทุกคนนะ ทุกคนเก่งมากๆ อยากให้เดินทางไปในเส้นทางที่มีแต่ความสุข❤️🤍,,,,,0.6666666666666666,,,,,,,,,,,,0.4791666666666667,,,,,,,0.5416666666666666,,0.5208333333333334
