,participant_id,created_date,anonymised_text,admiration,amusement,anger,annoyance,anticipation,approval,confusion,curiosity,desire,disapproval,disgust,disappointed,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realisation,remorse,sadness,surprise,trust
609,participant_112,2023-05-11 03:23:45+01:00,ใครเอาหม้อเราไปจิ้มจุ่มฝ่กเอามาคืนด้วยน้า อยากจิ้มจุ่มเหมือนกัน #TAKKASILA,,,0.4791666666666667,,0.4375,,,,,,,,,,,,,,,,,,,,0.0,
610,participant_112,2023-05-10 17:00:47+01:00,พักความเป็นคนไทยก่อน ง่วงละ,,,,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0
611,participant_112,2023-05-10 16:59:30+01:00,ใครเห็นพรายเราบ้างคะน้องหาย #TAKKASILA,,,0.0,,0.5,,,,,,,,,,,,,,,,,,,,0.0,
612,participant_112,2023-05-10 14:21:40+01:00,(user-75) พี่ยืมมาจิ้มจุ่มเดะเอาไปให้,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0
613,participant_112,2023-05-09 00:50:30+01:00,(user-13) HBD to rong por or naka ขอให้มีฟามสุขร่างกายแข็งแรงมากๆ,,,,,0.0,,,,,,,,,,,,0.5416666666666666,,,,,,,,,
614,participant_112,2023-05-10 14:21:22+01:00,(user-75) ราคากันเอง,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
615,participant_112,2023-05-10 13:06:36+01:00,อย่ารืมมาออกันน้า แม้เรานังไม่ผ่านแต่ผ่านแน่จร้ มั้นไว้ก่อน #TAKKASILA,,,,,0.6875,,0.0,,,,,,,,,,,,,,,,,,,0.0
616,participant_112,2023-05-10 12:50:55+01:00,(user-39) อย่าอมสิ้,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,
617,participant_112,2023-05-10 12:50:46+01:00,ลิมิตฟินๆ,,,,,,,,,,,,,,,,,0.4791666666666667,,,,,0.0,,,,
618,participant_112,2023-05-11 04:28:30+01:00,(user-45) ฝากขุดหน่อไม่แหน่,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0
619,participant_112,2023-05-08 06:48:59+01:00,"(user-80) น้องกอด จริฃเหรอคะ!!?!!?,?!!",,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.5,0.0
620,participant_112,2023-05-04 15:58:09+01:00,(user-13) 5/5เค้สยาวกว่า6/8ได้งัย,,,,,,,0.4166666666666667,,,,,,,,,,,,,,,,,,0.5,
621,participant_112,2023-05-10 13:18:12+01:00,ลิมิต,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
622,participant_112,2023-05-11 04:26:05+01:00,(user-75) กรี้ดด,,,0.0,,,,,,,,0.0,,,,,,0.4791666666666667,,,,,,,,0.0,
623,participant_112,2023-05-08 17:12:11+01:00,(user-47) รึดุขิต8283&amp;@:&amp;:,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,
624,participant_112,2023-05-08 14:34:11+01:00,อส มาร์ม้อนๆๆๆ กุได้ๆสกบกงก,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,
625,participant_112,2023-05-09 19:02:45+01:00,(user-54) ของเราเองค่าบ,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0
626,participant_112,2023-05-10 01:42:54+01:00,(user-27) แค่พิมรัว!?!?!,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,0.0
627,participant_112,2023-05-10 02:33:56+01:00,(user-55) มีควายธนูไหมคะ ขอแบบตัวที่เป็นตัวแม่แบบจึ้งๆ,,,,,0.4583333333333333,,,,,,,0.0,,,,,0.0,,,,,,,,,0.0
628,participant_112,2023-05-10 02:40:24+01:00,(user-55) ราคาจ่ายไม่อั้นเรยค่าบ🤑,,,,,0.6041666666666666,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0
629,participant_112,2023-05-10 02:54:34+01:00,(user-75) กันสีนพี่,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,
630,participant_112,2023-05-10 02:57:54+01:00,(user-11) หนูป่าวนะคะ,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,
631,participant_112,2023-05-10 02:58:23+01:00,(user-55) มีงูเห่าไหมอะจ๊ะ,,,,,0.0,,,,,,0.0,,,0.5,,,0.0,,,,,,,,,
632,participant_112,2023-05-10 03:04:14+01:00,พี่รามของแรงมากมาแล้วติดเทรน #รณรค์,,,,,0.0,,,,,,,,,,,,0.4166666666666667,,,,,,,,0.0,0.5416666666666666
633,participant_112,2023-07-14 03:57:54+01:00,(user-22) จิงป่ะ,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.4375,
634,participant_112,2023-05-09 17:19:08+01:00,(user-23) เข้ามาเจอกุ๊กกู๋เรย,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.4791666666666667,0.0
635,participant_112,2023-07-10 14:04:38+01:00,(user-8) นารูโตะ🥹🥹🥹,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,
636,participant_112,2023-07-03 09:28:42+01:00,วันนี้ว่างยาวๆคับบ,,,,,0.0,,,,,,,,,,,,0.625,,,,,,,,,
637,participant_112,2023-06-02 11:16:21+01:00,(user-9) รับสะใภ้ไหม,,,,,0.0,,,,,,,,,,,,0.4375,,,,,,,,,
638,participant_112,2023-05-10 04:26:49+01:00,(user-75) ค่ะน้อง,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5208333333333334
639,participant_112,2023-05-10 07:22:14+01:00,(user-78) เดมมาได้ไหมคะ,,,,,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,0.0
640,participant_112,2023-05-12 17:37:37+01:00,(user-10) น้ารักมาก,0.0,,,,,,,,,,,,,,,,0.5416666666666666,,,,,,,,,
641,participant_112,2023-05-10 23:05:09+01:00,(user-11) น้อน่าจะอยากเล่นน้ำ,,,,,0.4791666666666667,,,,,,,,,,,,0.0,,,,,,,,,
642,participant_112,2023-05-08 13:04:33+01:00,(user-43) ขอบคุณมากนะคะ🙏🏻,,,,,,,,,,,,,,,0.0,,0.4583333333333333,,,,,,,,,0.0
643,participant_112,2023-05-08 11:59:55+01:00,พรรคผ่อนเถอะน้อง เบอร์1 มาขายพรรคค่ะ #(workplace-0),,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,
644,participant_112,2023-05-08 11:23:17+01:00,แปกแต่พร้อมใช้งานค่าบ #(workplace-0) (url-38),,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.5625
645,participant_112,2023-05-08 10:39:59+01:00,(user-79) อิ้อิ้้,,0.0,,,,,,,,,,,,,,,0.4791666666666667,,,,,,,,,
646,participant_112,2023-05-08 10:39:36+01:00,(user-9) เมอริอาสาวเว่อ,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.4375,
647,participant_112,2023-05-08 10:30:35+01:00,เช็คๆ ติดเงาาา,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.5416666666666666,0.0
648,participant_112,2023-05-08 14:36:26+01:00,มือสั่น,,,0.0,,,,0.4791666666666667,,,,,,,0.4166666666666667,,,,,0.0,,,,,,,
649,participant_112,2023-05-09 08:07:05+01:00,ตอนนี้ขอแอร์เย็นๆก่อนแอเมสละกันร้อน,,,,,0.4375,,,,,,,0.0,,,,,,,,,,,,,,
650,participant_112,2023-05-09 17:18:53+01:00,เลิก ลิมิตทุกแอค,,,,,0.3333333333333333,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,
651,participant_112,2023-05-09 17:35:13+01:00,(user-55) มีอะไรมาฝห้เอ้บบ้างคะ,,,,,0.5208333333333334,,,,,,,,,,,,0.0,,,,,,,,,0.0
652,participant_112,2023-05-04 16:23:08+01:00,(user-12) อย่าคืดเยอะ,,,,,,,0.4375,,,,,,,0.0,,,,,,,,0.0,,,,
653,participant_112,2023-05-05 01:00:26+01:00,เช้คๆติดเงา ใครเห็นเราบ้างๆๆๆ,,,,,0.5833333333333334,,,,,,,,,,,,0.0,,,,,,,,0.0,
654,participant_112,2023-05-09 12:30:50+01:00,ต้องผ่านละจังหวะนี่ #TAKKASILA,,,,,0.4375,,,,,,,,,0.0,,,,,,,,,,,,0.5
655,participant_112,2023-05-09 18:51:03+01:00,ถ้านอนไม่ได้ก็ไม่นอนแม่ง,,,0.5416666666666666,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,
656,participant_112,2023-05-04 16:17:14+01:00,(user-12) พ้ม,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
657,participant_112,2023-05-04 15:05:56+01:00,(user-97) อิ้อิ้,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,
658,participant_112,2023-05-11 04:28:51+01:00,(user-72) ผัดเผ็ดหมูป่าเปิดนะคะ,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0
659,participant_112,2023-05-11 04:40:47+01:00,(user-61) ฟินมาก,,,,,,,,,,,,,,,,,0.375,,,,,,,,,
660,participant_112,2023-05-10 12:28:56+01:00,สต.นะคะ 4ออกมาขอโทษเรื่อยๆเราเข้าใจนะตรงนี้ค่ะ แต่ที่พิทๆกันอยู่1.คือ ปธและรองไม่ออกมารับผิดตรงนี้เลย ปล่อยคนในพรรคเดือดร้อน และผอกับรองผอก็มีการจัดการที่ไม่เป็นระบบมากพอ เข้าใจนะคะว่าคนเยอะแต่คุณไม่มีระบบการจัดคนให้อยู่หมัดเลยค่ะ  #(workplace-0),,,0.5,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,
661,participant_112,2023-05-10 12:29:36+01:00,เราเองมาจอยๆค่ะ แต่ตั้งแต่การดิเบต มันจริงจังมาก ไหนก็รรเสมือนจริงเราก็ขอจริงจังหับตรงนี้นะคะ,,,0.0,,0.5416666666666666,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0
662,participant_112,2023-05-10 12:31:21+01:00,การเลือกตั้งสตเรามองว่าไม่โปร่งใสนะนู้สึกไม่ยุติธรรมกับการเบือกคาั้ง ไม่ว่าจะเป็นการดิเบต คไถามในการกิเบตก็รู้สึกแย่มากๆค่ะ,,,0.4375,,0.0,,,,,,0.4166666666666667,0.0,,,,,,,,,,,,,0.0,
663,participant_112,2023-05-10 12:33:02+01:00,พิมไรวะ อ่านไม่ออก,,,0.5208333333333334,,,,,,,,,,,,,,,,,,,,,,,
664,participant_112,2023-05-10 12:34:01+01:00,(user-67) มันจะเสวไปป่ะ,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,
665,participant_112,2023-05-08 06:52:33+01:00,ตัวแม่จะเคือแพ่ #พรรคผ่อนเถอะน้อง #(workplace-0) (url-39),,,,,0.5208333333333334,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0
666,participant_112,2023-05-08 05:22:42+01:00,(user-81) ขอขวัญเอ้ยขวัญมาแนคับ,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.375,0.0
667,participant_112,2023-07-14 03:57:28+01:00,ตอบช้าคือสอบแปปนึงนาค่าบ,,,,,0.4791666666666667,,,,,,,,,,,,,,,,,,,,,0.0
668,participant_112,2023-05-04 11:24:02+01:00,(user-88) ต้องจีบระ,,,,,0.3958333333333333,,,,,,,,,,,,0.4375,,,,,0.0,,,,0.4583333333333333
669,participant_112,2023-05-04 07:49:12+01:00,ออกแนวเริ่ด (url-50),0.0,,,,,,,,,,,,,,,,0.6041666666666666,,,,,,,,,
670,participant_112,2023-05-04 07:50:23+01:00,(user-12) คุยกับคนเก่าค่าบ,,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,
671,participant_112,2023-05-04 07:52:23+01:00,(user-105) ทำกินเองเริ่ดๆ,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,
672,participant_112,2023-05-04 08:49:29+01:00,(user-39) พิดดด,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
673,participant_112,2023-05-04 08:49:34+01:00,(user-19) มาาา,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,
674,participant_112,2023-05-04 09:05:42+01:00,(user-39) ใชาททท,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0
675,participant_112,2023-05-04 11:14:21+01:00,(user-16) (user-14) เยอะมากคับ,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,
676,participant_112,2023-05-04 11:14:43+01:00,(user-16) (user-21) ทัวร์ลงแร่ว,,,,,,,,,,,0.0,,,0.5833333333333334,,,,,,,,,,,0.4375,
677,participant_112,2023-05-04 11:57:54+01:00,(user-12) แซวแรงมาก,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
678,participant_112,2023-05-04 11:52:35+01:00,(user-39) ไหนแมวว,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,
679,participant_112,2023-05-04 11:51:56+01:00,(user-98) มีคนกินเข้าไปรึป่าวคะ,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.5625,
680,participant_112,2023-05-04 11:49:56+01:00,จอยสเป้ด6/8ได้นะค่าบ #(workplace-0),,,,,0.4583333333333333,,,,,,,,,,,,0.0,,,,,,,,,0.0
681,participant_112,2023-05-04 11:49:45+01:00,(user-99) เรยเหรอควัฟ,,,,,,,,,,,,,,,,,,,,,,,,,0.5416666666666666,
682,participant_112,2023-05-04 11:44:30+01:00,(user-100) น้ำเต้าหู้ปาท่องโก๋ก็มีนะน้องๆ ราคากันเอง,,,,,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,
683,participant_112,2023-05-10 12:17:06+01:00,(user-27) ผ้มป่าว,,,,,,,0.5416666666666666,,,,,0.0,,,,,,,,,,,,,,
684,participant_112,2023-05-04 11:42:41+01:00,(user-101) เราโสด,,,,,0.5625,,,,,,,,,,,,0.0,,,,0.0,,,,,
685,participant_112,2023-05-04 05:03:54+01:00,ใครมียำมาม่าใส่มถละกอบ้างปะคว้าฟ #(workplace-0),,0.0,,,0.5416666666666666,,,,,,,,,,,,,,,,,,,,0.0,
686,participant_112,2023-05-04 11:33:33+01:00,(user-102) อุยเรย,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0
687,participant_112,2023-05-04 11:23:38+01:00,(user-103) อุย,,,,,,,,,,,,,,,,,,,,,,,,,0.5625,
688,participant_112,2023-05-04 11:23:32+01:00,(user-12) อุย,,,,,,,,,,,,,,,,,,,,,,,,,0.5,
689,participant_112,2023-05-04 11:18:48+01:00,(user-104) ต้องพี่แร่ว,,,,,0.5625,,,,,,,,,,,,,,,,,,,,0.0,0.4375
690,participant_112,2023-05-04 11:17:58+01:00,(user-16) แน่นอนอยู่แล้ว,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.625
691,participant_112,2023-05-04 11:39:35+01:00,(user-76) เริ่มม,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,
692,participant_112,2023-05-04 11:12:38+01:00,(user-14) เราป่าว,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,
693,participant_112,2023-05-10 12:16:57+01:00,(user-27) เสวละ,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,
694,participant_112,2023-05-10 12:10:07+01:00,เย่ดแม่,,,0.4791666666666667,,,,,,,,0.0,,,,,,,,,,,,,,0.0,
695,participant_112,2023-05-11 05:16:00+01:00,(user-55) ขอแบบตัวแม่2ตัวค่ะ,,,,,0.5,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0
696,participant_112,2023-05-11 05:18:05+01:00,(user-32) ขอเข้มๆ,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,
697,participant_112,2023-05-11 05:18:19+01:00,(user-32) หนูเอาไปยำนึ่งมะนาวแล้ว,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
698,participant_112,2023-05-11 05:27:02+01:00,(user-55) ขอเด่กผญ1 ผช1ค่ะ ขอสีเขียวเรืองแสง,,,,,0.5208333333333334,,,,,,,,,,,,,,,,,,,,,
699,participant_112,2023-05-11 05:28:56+01:00,(user-11) คัดให้หนูผ่านทีค่ะ ตอนนี้เสวไม่ไหวละ🥹🥹,,,,0.0,0.5208333333333334,,,,,,,,,0.0,,,,,,,,,,,,
700,participant_112,2023-05-11 05:33:16+01:00,(user-55) เอ้บค่ะ,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
701,participant_112,2023-05-11 05:38:01+01:00,ภาพรวมวันนี้ค่ะ เบาๆ #TAKKASILA (url-28),,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,
702,participant_112,2023-05-11 05:38:17+01:00,(user-11) น่ารักแท้ๆค่ะ,,,,,,,,,,,,,,,,,0.4791666666666667,,,,,,,,,
703,participant_112,2023-05-11 05:40:02+01:00,ผีในห้องเลิกล๊อคปะตู เข้าห้องไม่ได้ หากุญแจไม่เจอ,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,
704,participant_112,2023-05-11 05:40:27+01:00,(user-11) หบ่อก็ได้จ้ะ,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
705,participant_112,2023-05-11 05:41:43+01:00,(user-11) สัก2-3ตัวก็ดีจ้ะ🫶🏻🥺,,,,,0.5,,,,,,,,,,,,0.0,,,,,,,,,0.0
706,participant_112,2023-05-10 12:39:49+01:00,(user-54) ติดคอ,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,
707,participant_112,2023-05-10 12:39:30+01:00,(user-45) มันจะเสียวไปไหม,,,,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,
708,participant_112,2023-05-10 12:39:23+01:00,(user-36) แค่กๆ,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0
709,participant_112,2023-05-10 12:35:34+01:00,ให้พูดไหมละพี่ ไม่โปรงใสยังไงไม่ยุติธรรมยังไง,,,0.6041666666666666,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,
710,participant_112,2023-05-04 11:10:37+01:00,(user-14) จิงค่าบ,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,
711,participant_112,2023-05-04 11:08:35+01:00,(user-15) ค่าส่ง50คาบ,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
712,participant_112,2023-05-10 12:08:18+01:00,(user-39) เป้วไปละ,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,,
713,participant_112,2023-05-10 11:52:05+01:00,(user-76) จริงค่าบ เห็นใจคนในพรรคมากๆ ปธ.กับรองถ้ายังคิดได้ช่วยออกมาชี้แจงหน่อยค่ะ เรื่องนี้นอกจากกระทบกับคนในพรรคแล้วมันกระทบกับพรรคอ่่นๆด้วยนะคะ,,,0.4166666666666667,,0.4583333333333333,,0.5,,,,0.0,0.0,,,,,,0.0,,,,,,,,
714,participant_112,2023-05-10 10:09:43+01:00,มูฟออนไม่ได้อีกละ อยากบล๊อคแม่ง,,,0.5625,,,,,,,,,0.0,,,,,,,,,,,,,0.0,
715,participant_112,2023-05-10 09:18:00+01:00,(user-12) เห้นน,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,
716,participant_112,2023-05-10 09:00:44+01:00,เย็นแล้วอย่าลืมตากแดดรับวิตามินนะคะอธิการ #TAKKASILA,,,,,0.0,,,,,,,0.5416666666666666,,,,,0.0,,,,,,,,0.0,
717,participant_112,2023-05-26 01:50:16+01:00,(user-33) เริ่ดเว่อ,,,,,,,,,,,,,,,,,,,,,,,,,0.4583333333333333,
718,participant_112,2023-05-10 12:12:20+01:00,ใครรับลงนะหน้าทองไหมคะ สนใจคา #TAKKASILA,,,,,0.5208333333333334,,,,,,,,,,,,,,,,,,,,,
719,participant_112,2023-05-04 10:50:38+01:00,(user-20) (user-19) โสดค่ะว่างมาก,,,,,0.0,,,,,,,,,,,,0.6458333333333334,,,,,,,,,
720,participant_112,2023-05-04 10:52:45+01:00,(user-14) น่าจัวมาก,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,
721,participant_112,2023-05-04 10:55:19+01:00,(user-17) จัวละ,,0.0,,,,,,,,,,,,0.5208333333333334,,,0.0,,,,,,,,0.0,
722,participant_112,2023-05-04 11:00:01+01:00,(user-18) 100%ค่ะ,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.4375
723,participant_112,2023-05-04 11:00:15+01:00,(user-17) โอ๋นะคะ,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0
724,participant_112,2023-05-04 11:03:40+01:00,6/3 โสดไหมคะ #(workplace-0),,,,,0.5208333333333334,,,,,,,,,,,,0.0,,,,,,,,0.0,
725,participant_112,2023-05-04 11:04:27+01:00,(user-16) อุย,,,,,,,,,,,,,,,,,,,,,,,,,0.5208333333333334,
726,participant_112,2023-05-04 10:51:25+01:00,ใครมีบิกีนี่สวยๆป้ายยาบ้างtt,,0.0,,,0.0,,,,,,,,,,,,0.4583333333333333,,,,,,,,0.0,0.0
727,participant_112,2023-05-26 01:51:20+01:00,(user-33) จ๊าบเกิน,,,,,,,,,,,,,,,,,,,,,,,,,0.3541666666666666,
728,participant_112,2023-05-11 06:07:58+01:00,(user-11) ไหว้สาจ้า,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0
729,participant_112,2023-05-26 07:47:31+01:00,อยากติดคว.ด่วน พน.มีพรีงานไม่อยากพรีtt,,,,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,
730,participant_112,2023-05-16 15:59:55+01:00,(user-11) (user-45) (user-55) (user-32) (user-54) (user-39) (user-58) (user-36) (user-56) (user-57) (user-60) (user-12) ลิปดา / (user-59),,,,,,,,,,,,,,,,,0.0,,,,,,,,,
731,participant_112,2023-05-16 16:01:25+01:00,ติดแล้วค่ะะะ (url-26),,,,,,,,,,,,,,,,,0.4166666666666667,,,,0.0,,,,,0.0
732,participant_112,2023-05-16 16:02:45+01:00,พร้อมเต้นรำค่ะ #STVALENCIA,,,,,0.0,,,,,,,,,,,,0.5208333333333334,,,,,,,,,0.5416666666666666
733,participant_112,2023-05-17 02:39:11+01:00,ฉ่ำจิงไม่จกตา (url-25),,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.625
734,participant_112,2023-05-17 15:07:25+01:00,ไม่มีคนคุย ไม่มีแฟน ไม่มีใคร ทักมาจีบเหอะอยากมีแฟนละ ไม่เล่นตัว คบเลยค่อยคุย😿,,,,,0.4166666666666667,,,,,,,0.0,,,,,,,,,,,,,,0.0
735,participant_112,2023-05-17 15:30:22+01:00,(user-31) ไปเคลียกับเด็กให้หมดค่อยมาจีบ,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,
736,participant_112,2023-05-17 15:30:29+01:00,(user-53) เลยเบ๋อ,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0
737,participant_112,2023-05-17 16:17:29+01:00,(user-31) คับ,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
738,participant_112,2023-05-18 15:32:38+01:00,จอยเป้ดดูดวงฟรี #talkximg,,,,,0.3958333333333333,,,,,,,,,,,,,,,,,,,,,0.0
739,participant_112,2023-05-20 11:17:02+01:00,แจ้งนิดนึงนะคับ เราไม่ใช่แม่หมอมือโปร ดูแม่นบ้างไม่แม่นแล้วแต่คนมอง โปรดใช้วิจารณญาณในการอ่านผลด้วยนะคับบ🫶🏻 *ค่าครู ค่าดูดวงต่างๆ หากเป็นการสเปซดูดวงฟรีจะไม่มีเก็บนอกจากโดเนทนะคะ หากเป็นทักมาหลังปิดสเปซ จะคิดค่าครู10บาท/3คำถามค่ะ* #(name-1)ดูดวง 1ครั้งลิมิต2-3คำถามคับ,,,,,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,0.4583333333333333
740,participant_112,2023-05-02 03:26:05+01:00,(user-115) 20บาทค่าส่ง40คับ😃,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.0
741,participant_112,2023-04-30 16:02:40+01:00,เร่นแวร์วูฟยังไงให้สนิทกับคนอื่นดี ไใ่กล้าคุยกับไผเลอ,,,,,0.4583333333333333,,0.4791666666666667,,,,,,,,,,0.0,,,,,,,,0.0,0.0
742,participant_112,2023-05-01 16:54:43+01:00,(user-116) 500ค่ะมิจตะพาบ,,,,,0.4166666666666667,,,,,,,,,,,,0.0,,,,,,,,,0.5208333333333334
743,participant_112,2023-04-17 06:14:20+01:00,(user-124) กินคนเดียวได้และอือ,,,,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,
744,participant_112,2023-04-17 06:16:22+01:00,หาเพื่อนกินตี๋น้อย สาขา mbk วันที่22 ตอนเที่ยงๆ สะดวกไปจองคิวไว้ให้ก่อน ถ้าไม่มีดินคนเดียวก็ได้ หึ้้้ิิ,,,,0.0,0.5625,,,,,,,0.0,,,,,,,,,,,,,,
745,participant_112,2023-04-17 06:18:12+01:00,(user-23) อาจจะได้เต็มแต่หักค่าได้เต็ม เดี๋ยวเก่งเกิน,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0
746,participant_112,2023-04-17 08:37:43+01:00,มีใครรับจองคิวตี๋น้อยไหมTT,,,,,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,0.0
747,participant_112,2023-04-18 10:18:11+01:00,กินแอมพ้าคจบจบ อยค คนเยอะมากอยากร้ด,,,0.5833333333333334,,,,,,,,,0.0,,,,,,,,,,,,,0.0,
748,participant_112,2023-04-18 10:15:23+01:00,งง งง งง (url-55),,,,,,,0.5208333333333334,,,,,,,,,,,,,,,,,,0.0,
749,participant_112,2023-04-18 09:25:17+01:00,(user-127) ทักแชทมาได้ไหมม ขอดูคำถามก่อนถ้าดูให้ได้จาดู,,,,,0.625,,0.0,,,,,,,,,,,,,,,,,,,
750,participant_112,2023-04-18 09:14:13+01:00,(user-123) คิดถึงกันบ่อยไปแระ,,,,,,,,,,,,,,,,,0.4583333333333333,,,,,0.0,,,,0.0
751,participant_112,2023-04-18 09:13:56+01:00,(user-123) ห้อยไปด้วย,,,,,0.5625,,,,,,,,,,,,,,,,,,,,,0.0
752,participant_112,2023-04-18 05:38:00+01:00,(user-23) เฉลยทำไม ลูกค้าหายหมด,,,0.0,,,,0.0,,,,,0.5208333333333334,,0.4583333333333333,,,,,,,,,,,,
753,participant_112,2023-05-16 14:25:00+01:00,ไม่รู้ว่าติดไหม แต่หัวใจให้อธิการ #TAKKASILA,,0.0,,,0.0,,,,,,,,,,,,0.4791666666666667,,,,,,,,0.0,
754,participant_112,2023-04-18 04:43:03+01:00,(user-23) ตับ ไต ไส้ พุง,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,
755,participant_112,2023-04-18 04:02:45+01:00,(user-128) ตื่นมาไม่ถึงชม.ยุงกัดอีกละ กรรมการช๊อคเด้อ,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.5,
756,participant_112,2023-04-18 03:16:05+01:00,(user-129) ตื่นเช้ามาก็กัด นั่งเฉยๆก็กัด,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.5416666666666666,
757,participant_112,2023-04-17 17:20:13+01:00,(user-126) เมคเฟรนด้าย,,,,,0.0,,,,,,,,,,,,0.4583333333333333,,,,,,,,,0.0
758,participant_112,2023-04-17 14:44:33+01:00,(user-130) (user-23)  (user-31)  (user-123)   เพื่อนน้อย แต่มีเพื่อนนะ🙀,,,,,0.0,,,,,,,,,,,,0.4583333333333333,,,,0.0,,,,0.0,0.0
759,participant_112,2023-04-17 14:36:15+01:00,ถ้าพ่อแม่ไม่มีเรา รวยไปนานละ ใช้เงินสิ้นเปลืองจัดชีวิต,,,,,,,0.5,0.0,,,,0.0,,,,,,,,,,,,0.4583333333333333,0.0,
